time,close,RSI
2017-09-25,0.0211592,
2017-10-02,0.0211092,
2017-10-09,0.0302856,
2017-10-16,0.0278998,
2017-10-23,0.0287651,
2017-10-30,0.022095,
2017-11-06,0.0238665,
2017-11-13,0.0283193,
2017-11-20,0.0376595,
2017-11-27,0.13066,
2017-12-04,0.108952,
2017-12-11,0.510468,
2017-12-18,0.394238,
2017-12-25,0.727528,
2018-01-01,1.01626,88.59407382286811
2018-01-08,0.813374,75.75505274890848
2018-01-15,0.617194,65.82194225993817
2018-01-22,0.669135,67.05368706799243
2018-01-29,0.39757,55.74250450991034
2018-02-05,0.374264,54.88678434684353
2018-02-12,0.389525,55.369924180934674
2018-02-19,0.344618,53.55246663595143
2018-02-26,0.301514,51.79508098269195
2018-03-05,0.223719,48.68950774443023
2018-03-12,0.159321,46.219038002661456
2018-03-19,0.184423,47.34064401220308
2018-03-26,0.150207,45.93441659387446
2018-04-02,0.156551,46.25319775670259
2018-04-09,0.220163,49.47039870167192
2018-04-16,0.286085,52.63459091789984
2018-04-23,0.366911,56.25186891064976
2018-04-30,0.348838,55.23607122268787
2018-05-07,0.287474,51.81476540238016
2018-05-14,0.255647,50.08208585149514
2018-05-21,0.193399,46.78673376487909
2018-05-28,0.228257,48.81769215521409
2018-06-04,0.175875,45.97785085924056
2018-06-11,0.161702,45.21149568375996
2018-06-18,0.131582,43.550190757401424
2018-06-25,0.145143,44.53832263540839
2018-07-02,0.14584,44.5920073432185
2018-07-09,0.143159,44.41392311875044
2018-07-16,0.169845,46.6958453418172
2018-07-23,0.163725,46.22715649593523
2018-07-30,0.131592,43.74451225664716
2018-08-06,0.112865,42.31809991018277
2018-08-13,0.102512,41.51220211108296
2018-08-20,0.0929685,40.74196937069633
2018-08-27,0.104264,42.11103557251606
2018-09-03,0.077138,39.73674171274243
2018-09-10,0.0699208,39.10500150165924
2018-09-17,0.0903184,41.91561221783278
2018-09-24,0.085512,41.43036466593183
2018-10-01,0.08462,41.33472628131709
2018-10-08,0.07015,39.73241532353571
2018-10-15,0.07535,40.62319046875428
2018-10-22,0.0726,40.28408728615611
2018-10-29,0.077407,41.207939763505166
2018-11-05,0.0763,41.05043687651399
2018-11-12,0.060815,38.81552037706874
2018-11-19,0.037099,35.61722538423527
2018-11-26,0.0412,36.590202183727406
2018-12-03,0.031198,35.193273532055215
2018-12-10,0.028723,34.8388308417603
2018-12-17,0.043898,38.90188271461152
2018-12-24,0.043195,38.781241274430535
2018-12-31,0.048691,40.33897312309082
2019-01-07,0.0397,38.60822460707897
2019-01-14,0.042999,39.63169923803133
2019-01-21,0.040745,39.15144526394522
2019-01-28,0.03765,38.46223113443408
2019-02-04,0.0426,40.27317517396826
2019-02-11,0.041171,39.90805522523253
2019-02-18,0.041575,40.07346937074431
2019-02-25,0.041913,40.2217279255029
2019-03-04,0.045205,41.733707149854
2019-03-11,0.0497,43.82307534635984
2019-03-18,0.06119,48.87022825574996
2019-03-25,0.069574,52.24194481768734
2019-04-01,0.089778,59.22083422123156
2019-04-08,0.084502,56.88320384184499
2019-04-15,0.073955,52.42794444504944
2019-04-22,0.066911,49.63201664663755
2019-04-29,0.0655,49.06753514613157
2019-05-06,0.070487,51.180900549021416
2019-05-13,0.086824,57.41475519502895
2019-05-20,0.086162,57.09659380747165
2019-05-27,0.0965,60.754072260170574
2019-06-03,0.079137,52.6377344791785
2019-06-10,0.092117,57.2369905594462
2019-06-17,0.096167,58.588265003575415
2019-06-24,0.082022,52.36460644958297
2019-07-01,0.080156,51.58610181419965
2019-07-08,0.062183,44.69380039280362
2019-07-15,0.061185,44.33954422022207
2019-07-22,0.05935,43.6543900952341
2019-07-29,0.056348,42.49742833461793
2019-08-05,0.054842,41.89752889454952
2019-08-12,0.050574,40.16703640586629
2019-08-19,0.04942,39.68969929586255
2019-08-26,0.04455,37.65595249558854
2019-09-02,0.046643,39.100259335114536
2019-09-09,0.046578,39.06998765263946
2019-09-16,0.048976,40.88822846594119
2019-09-23,0.037458,35.42071307093991
2019-09-30,0.038879,36.54801084230185
2019-10-07,0.041126,38.37974552452912
2019-10-14,0.039594,37.58312661624677
2019-10-21,0.042219,39.88553690875949
2019-10-28,0.041844,39.66046301128805
2019-11-04,0.043933,41.63627029436301
2019-11-11,0.045007,42.67555137080794
2019-11-18,0.035114,36.26887886835241
2019-11-25,0.039632,40.65086198382764
2019-12-02,0.038677,40.02441267069676
2019-12-09,0.036474,38.5486348144368
2019-12-16,0.034462,37.19957213173343
2019-12-23,0.034274,37.06903053778532
2019-12-30,0.034487,37.337333997138906
2020-01-06,0.03779,41.502325370917895
2020-01-13,0.042077,46.47501533562446
2020-01-20,0.04453,49.13920228084896
2020-01-27,0.055797,59.18757942995472
2020-02-03,0.062004,63.46939325170348
2020-02-10,0.061897,63.34601419775823
2020-02-17,0.061802,63.22849348024244
2020-02-24,0.045723,47.25051586991912
2020-03-02,0.042818,45.03618578313826
2020-03-09,0.027022,35.33847404744816
2020-03-16,0.027165,35.473935722245955
2020-03-23,0.028166,36.47712608883779
2020-03-30,0.032005,40.30994975226994
2020-04-06,0.0335,41.78309502942945
2020-04-13,0.0356,43.878349860980535
2020-04-20,0.0459,52.84305506368078
2020-04-27,0.048973,55.14515896805822
2020-05-04,0.047705,53.97429190315457
2020-05-11,0.051267,56.752234188463326
2020-05-18,0.051478,56.91811291076977
2020-05-25,0.074002,70.10143991936798
2020-06-01,0.086606,74.75651940908773
2020-06-08,0.076279,65.72688175856092
2020-06-15,0.078343,66.59533915073806
2020-06-22,0.080205,67.39793096621295
2020-06-29,0.098425,73.98466904830738
2020-07-06,0.127061,80.61391359672103
2020-07-13,0.124047,78.35086409837172
2020-07-20,0.148672,82.63906269917936
2020-07-27,0.134879,73.8190364689562
2020-08-03,0.145336,75.91757863551531
2020-08-10,0.138938,72.10916299613956
2020-08-17,0.121538,62.87180793924316
2020-08-24,0.117619,60.97713227549535
2020-08-31,0.09262,50.51876859060836
2020-09-07,0.095081,51.40242814072296
2020-09-14,0.089416,49.22327397092757
2020-09-21,0.101343,53.6760036387105
2020-09-28,0.096881,51.84433881782133
2020-10-05,0.10661,55.41674570223326
2020-10-12,0.107476,55.73155115353238
2020-10-19,0.106595,55.30372477301241
2020-10-26,0.098273,51.297809697042766
2020-11-02,0.106518,54.79172911245554
2020-11-09,0.100516,51.87425966395954
2020-11-16,0.146129,66.48114956295726
2020-11-23,0.167087,70.85785859963784
2020-11-30,0.158762,67.10933225714919
2020-12-07,0.153765,64.89030740588157
2020-12-14,0.162371,66.91908058807685
2020-12-21,0.15406,63.12551146074437
2020-12-28,0.206796,73.42148360023101
2021-01-04,0.30154,82.7436870343789
2021-01-11,0.381833,86.92811949179865
2021-01-18,0.353761,79.65559498893528
2021-01-25,0.345201,77.52571190489276
2021-02-01,0.66356,89.1478149228831
2021-02-08,0.845862,91.77180568176064
2021-02-15,1.10084,93.96848804369756
2021-02-22,1.315604,95.14434393175632
2021-03-01,1.132198,80.67910206763257
2021-03-08,1.05333,75.37237335479992
2021-03-15,1.187323,78.01783929988375
2021-03-22,1.189988,78.06829981741598
2021-03-29,1.181613,77.46647869974547
2021-04-05,1.263295,79.15433218568893
2021-04-12,1.279972,79.49208841425846
2021-04-19,1.091977,66.42617307463706
2021-04-26,1.327966,72.53002905125615
2021-05-03,1.769211,79.89139110702166
2021-05-10,2.30653,85.12047963350979
2021-05-17,1.315621,56.13132637832197
2021-05-24,1.576703,59.99697311639243
2021-05-31,1.677291,61.4079485444943
2021-06-07,1.55774,58.75538383241728
2021-06-14,1.425361,55.8771491303126
2021-06-21,1.337291,53.98251551183549
