time,close,RSI
2017-07-10,0.07478285,
2017-07-17,0.11960399,
2017-07-24,0.10737212,
2017-07-31,0.13088988,
2017-08-07,0.86096804,
2017-08-14,2.51037841,
2017-08-21,2.00088655,
2017-08-28,1.5746722,
2017-09-04,0.9481624,
2017-09-11,0.79463777,
2017-09-18,0.78494467,
2017-09-25,1.51768438,
2017-10-02,1.19647389,
2017-10-09,1.56000166,
2017-10-16,1.20283872,59.46334326932367
2017-10-23,1.23314204,59.684090536741486
2017-10-30,1.52865153,61.864997275876334
2017-11-06,1.51708398,61.72423994578221
2017-11-13,1.60701568,62.43974168503329
2017-11-20,1.8916287,64.68940998472138
2017-11-27,2.30657339,67.72457315670032
2017-12-04,2.50945758,69.12212261225007
2017-12-11,6.0801127,83.04057058465352
2017-12-18,5.38988375,75.91678065414109
2017-12-25,8.65228603,83.23673549737964
2018-01-01,18.58197132,91.60270161986044
2018-01-08,20.79799326,92.5020413874865
2018-01-15,14.14776683,68.71734368954276
2018-01-22,13.49447648,66.89759539832247
2018-01-29,8.37688343,54.68156554887794
2018-02-05,8.69353531,55.22637277973303
2018-02-12,10.68955774,58.60459439690062
2018-02-19,9.38551529,55.65036077267868
2018-02-26,10.38769407,57.42655370225946
2018-03-05,8.24952623,52.58746528270201
2018-03-12,8.975621,54.00488576506806
2018-03-19,12.92068705,60.8527137908489
2018-03-26,11.08756753,56.63346202414597
2018-04-02,12.12056377,58.384529730958974
2018-04-09,13.0544931,59.95871606495196
2018-04-16,12.87233871,59.48607985389852
2018-04-23,15.02090069,63.17354180172995
2018-04-30,13.93795166,60.19940923461765
2018-05-07,13.18949541,58.1614141145767
2018-05-14,14.12006697,59.97568790386888
2018-05-21,12.60739894,55.74410084894457
2018-05-28,14.66985095,59.89854633883824
2018-06-04,14.19618959,58.53942222791397
2018-06-11,16.59697868,63.10860608570559
2018-06-18,14.45392941,57.06324080698265
2018-06-25,14.34390899,56.76261780875189
2018-07-02,14.01106373,55.8047822665041
2018-07-09,12.30935416,51.06079162461141
2018-07-16,12.14466525,50.61236372667816
2018-07-23,13.97237296,55.30377000762999
2018-07-30,13.68044563,54.414664189944105
2018-08-06,11.79702537,48.947225069524265
2018-08-13,10.147641,44.710441481845606
2018-08-20,10.21830908,44.93038256801208
2018-08-27,11.33845959,48.43209519390666
2018-09-03,9.56366924,43.69161927919337
2018-09-10,9.91803362,44.85227645984181
2018-09-17,10.20105715,45.81296688630373
2018-09-24,9.92725524,44.99632522183397
2018-10-01,10.50731805,47.14586419620925
2018-10-08,9.35962241,43.52179246461775
2018-10-15,9.63485364,44.62118430837851
2018-10-22,9.58266166,44.44450713375216
2018-10-29,9.7178961,45.0516103578254
2018-11-05,9.40751911,43.86677465715902
2018-11-12,7.92654271,38.6442976673607
2018-11-19,5.09806289,31.0429099244912
2018-11-26,5.20515152,31.5915558296812
2018-12-03,4.75618829,30.49606410251372
2018-12-10,4.56995483,30.030866389617785
